Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
1755	All Data	57cfb09ff09635d6caabd78daad048b4	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 00:37:25	America/New_York	10	ATTEMPT				Arrays	jEnhancedForLoop	1	2015-03-21 00:37:15	jEnhancedForLoop	1	0	INCORRECT								ArrayInitializationStatement		ArrayInitializer		ArrayVariable		ForEachStatement		IfStatement		IntDataType		LessExpression		SimpleAssignmentExpression																																																																																						Single-KC		KC81			IS17Spring2015	117.05	1426898362	
1756	All Data	09e5ee926566588bd7ca37ad840ce613	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 00:39:24	America/New_York	119	ATTEMPT				Arrays	jEnhancedForLoop	1	2015-03-21 00:37:15	jEnhancedForLoop	2	1	CORRECT								ArrayInitializationStatement		ArrayInitializer		ArrayVariable		ForEachStatement		IfStatement		IntDataType		LessExpression		SimpleAssignmentExpression																																																																																						Single-KC		KC81			IS17Spring2015	26.12	1426898390	
1757	All Data	657ff361f9fb841f98cd4000114386b9	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 00:59:45	America/New_York	0	ATTEMPT				ArrayList	jArrayList1	1	2015-03-21 00:59:45	jArrayList1	1	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		GenericObjectCreationStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		MethodDefinition		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																						Single-KC		KC74			IS17Spring2015	37.88	1426899623	
1758	All Data	c1ea93b32de3dd2cf2752e8a916903d4	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:00:29	America/New_York	44	ATTEMPT				ArrayList	jArrayList2	1	2015-03-21 00:59:45	jArrayList2	1	1	CORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		GenericObjectCreationStatement		IfElseIfStatement		ImportStatement		IntDataType		ModulusExpression		ObjectMethodInvocation		ObjectVariable		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringLiteral		VariableInitializationStatement																																																																						Single-KC		KC82			IS17Spring2015	39.31	1426899668	
1759	All Data	d609be537542c2bf05d6d12ec0df2e1c	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:01:14	America/New_York	45	ATTEMPT				ArrayList	jArrayList3	1	2015-03-21 01:00:29	jArrayList3	1	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StringAddition		StringDataType		StringLiteral		SubtractExpression		VariableInitializationStatement		VoidDataType		java.lang.System.out.print																																								Single-KC		KC48			IS17Spring2015	50.08	1426899724	
1760	All Data	d330fb2f564b6205d1e8af8200e7e3d7	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:02:06	America/New_York	52	ATTEMPT				ArrayList	jArrayList3	1	2015-03-21 01:00:29	jArrayList3	2	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StringAddition		StringDataType		StringLiteral		SubtractExpression		VariableInitializationStatement		VoidDataType		java.lang.System.out.print																																								Single-KC		KC48			IS17Spring2015	9.09	1426899735	
1761	All Data	7144b90fcdc500a6945913f44d747903	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:02:16	America/New_York	10	ATTEMPT				ArrayList	jArrayList3	1	2015-03-21 01:00:29	jArrayList3	3	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StringAddition		StringDataType		StringLiteral		SubtractExpression		VariableInitializationStatement		VoidDataType		java.lang.System.out.print																																								Single-KC		KC48			IS17Spring2015	7.33	1426899743	
1762	All Data	6818273ccdbfc5d2e0d10009dd39e817	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:02:25	America/New_York	9	ATTEMPT				ArrayList	jArrayList4	1	2015-03-21 01:02:16	jArrayList4	1	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		ForEachStatement		FormalMethodParameter		GenericObjectCreationStatement		GreaterEqualExpression		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		MethodDefinition		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																												Single-KC		KC19			IS17Spring2015	30.97	1426899776	
1763	All Data	562849d5c96e93599a15d40174166885	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:02:58	America/New_York	33	ATTEMPT				ArrayList	jArrayList4	1	2015-03-21 01:02:16	jArrayList4	2	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		ForEachStatement		FormalMethodParameter		GenericObjectCreationStatement		GreaterEqualExpression		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		MethodDefinition		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																												Single-KC		KC19			IS17Spring2015	13.62	1426899792	
1764	All Data	d46bfc7461536f21cc77eb2162b27902	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:03:15	America/New_York	17	ATTEMPT				ArrayList	jArrayList5	1	2015-03-21 01:02:58	jArrayList5	1	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		EqualExpression		ExpressionStatement		ForEachStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ModulusExpression		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																						Single-KC		KC14			IS17Spring2015	62.84	1426899858	
1765	All Data	59c6eaf2cce6c2e679f4c478c97b75f5	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:04:20	America/New_York	65	ATTEMPT				ArrayList	jArrayList5	1	2015-03-21 01:02:58	jArrayList5	2	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		EqualExpression		ExpressionStatement		ForEachStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ModulusExpression		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																						Single-KC		KC14			IS17Spring2015	18.66	1426899879	
1766	All Data	866e07522484738727b5b57175d4ba0a	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	20	2015-03-21 01:04:42	America/New_York	22	ATTEMPT				ArrayList	jArrayList5	1	2015-03-21 01:02:58	jArrayList5	3	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		EqualExpression		ExpressionStatement		ForEachStatement		ForStatement		FormalMethodParameter		GenericObjectCreationStatement		IfStatement		ImportStatement		InstanceField		InstanceFieldDefinitionStatement		IntDataType		LessExpression		MethodDefinition		ModulusExpression		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		PostIncrementExpression		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																						Single-KC		KC14			IS17Spring2015	7.45	1426899889	
1767	All Data	f221441b23673c7bcec56c66a3d13fea	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	21	2015-03-23 01:06:08	America/New_York	0	ATTEMPT				Two-dimensional_Arrays	j2D_Arrays1	1	2015-03-23 01:06:08	j2D_Arrays1	1	0	INCORRECT								AddExpression		ArrayElement		ArrayInitializationStatement		ArrayInitializer		ArrayVariable		IntDataType		MultiDimensionalArrayDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																		Single-KC		KC87			IS17Spring2015	18.67	1427072787	
1768	All Data	5bb6b06ede8ec0d7f4afeed606c45ebf	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	21	2015-03-23 01:06:30	America/New_York	22	ATTEMPT				Two-dimensional_Arrays	j2D_Arrays1	1	2015-03-23 01:06:08	j2D_Arrays1	2	1	CORRECT								AddExpression		ArrayElement		ArrayInitializationStatement		ArrayInitializer		ArrayVariable		IntDataType		MultiDimensionalArrayDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																		Single-KC		KC87			IS17Spring2015	11.34	1427072801	
1769	All Data	a9146d9d799069efad3ebc5dec26c44c	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	21	2015-03-23 01:06:46	America/New_York	16	ATTEMPT				Two-dimensional_Arrays	j2D_Arrays2	1	2015-03-23 01:06:30	j2D_Arrays2	1	1	CORRECT								AddExpression		ArrayCreationStatement		ArrayElement		ArrayLength		ArrayVariable		ConstructorCall		ExpressionStatement		ForStatement		IntDataType		MultiDimensionalArrayDataType		NestedStatement		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																								Single-KC		KC69			IS17Spring2015	91.36	1427072897	
1770	All Data	08a49cd8642be2033ec9dfddee334ef6	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	21	2015-03-23 01:08:24	America/New_York	98	ATTEMPT				Two-dimensional_Arrays	j2D_arrays3	1	2015-03-23 01:06:46	j2D_arrays3	1	0	INCORRECT								AddExpression		ArrayCreationStatement		ArrayElement		ArrayVariable		Constant		ConstantInitializationStatement		ConstructorCall		ExpressionStatement		ForStatement		IntDataType		LessExpression		MultiDimensionalArrayDataType		NestedStatement		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		SubtractExpression		VariableInitializationStatement		java.lang.System.out.print																																																														Single-KC					IS17Spring2015	201.17	1427073105	
1771	All Data	9810e5116815c5165112a7373a276a21	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	21	2015-03-23 01:11:54	America/New_York	210	ATTEMPT				Two-dimensional_Arrays	j2D_arrays3	1	2015-03-23 01:06:46	j2D_arrays3	2	1	CORRECT								AddExpression		ArrayCreationStatement		ArrayElement		ArrayVariable		Constant		ConstantInitializationStatement		ConstructorCall		ExpressionStatement		ForStatement		IntDataType		LessExpression		MultiDimensionalArrayDataType		NestedStatement		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		SubtractExpression		VariableInitializationStatement		java.lang.System.out.print																																																														Single-KC					IS17Spring2015	20.67	1427073135	
1772	All Data	03afabb53a81e1047d94819eca030db2	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	21	2015-03-23 01:12:21	America/New_York	27	ATTEMPT				Two-dimensional_Arrays	j2D_arrays4	1	2015-03-23 01:11:54	j2D_arrays4	1	1	CORRECT								ArrayElement		ArrayInitializationStatement		ArrayInitializer		ArrayLength		ArrayVariable		ForStatement		GreaterExpression		IfStatement		IntDataType		LessExpression		MultiDimensionalArrayDataType		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																								Single-KC		KC39			IS17Spring2015	117.08	1427073258	
1773	All Data	687c19b7012d5c4ab03a04a55d720248	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:34:23	America/New_York	0	ATTEMPT				Inheritance	jInheritance1	1	2015-04-02 03:34:23	jInheritance1	1	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodInheritance		MethodOverriding		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC25			IS17Spring2015	135.81	1427945799	
1774	All Data	2afaf8668057d527237e72bcecc7da18	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:36:46	America/New_York	143	ATTEMPT				Inheritance	jInheritance1	1	2015-04-02 03:34:23	jInheritance1	2	1	CORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodInheritance		MethodOverriding		MultiplyExpression		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC25			IS17Spring2015	15.5	1427945821	
1775	All Data	ebebd93b59f205e53eab7e0ba54d5758	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:37:04	America/New_York	18	ATTEMPT				Inheritance	jInheritance2	1	2015-04-02 03:36:46	jInheritance2	1	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseIfStatement		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object								Single-KC		KC68			IS17Spring2015	41.97	1427945866	
1776	All Data	823bb843a8f36e41a732849fdca6d2da	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:37:53	America/New_York	49	ATTEMPT				Inheritance	jInheritance2	1	2015-04-02 03:36:46	jInheritance2	2	1	CORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseIfStatement		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object								Single-KC		KC68			IS17Spring2015	36.0	1427945909	
1777	All Data	d862016fc2aaa083ddb85df398283dbc	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:38:33	America/New_York	40	ATTEMPT				Inheritance	jInheritance3	1	2015-04-02 03:37:53	jInheritance3	1	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC55			IS17Spring2015	68.06	1427945981	
1778	All Data	91ac6589365d3769666b1fe7bc7da1eb	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:39:47	America/New_York	74	ATTEMPT				Inheritance	jInheritance3	1	2015-04-02 03:37:53	jInheritance3	2	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC55			IS17Spring2015	13.3	1427946000	
1779	All Data	160cdf20d08c64bbc9c372781121497d	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:40:03	America/New_York	16	ATTEMPT				Inheritance	jInheritance3	1	2015-04-02 03:37:53	jInheritance3	3	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC55			IS17Spring2015	19.97	1427946023	
1780	All Data	8545de29d4769a1001b70b8d11a6f66c	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:40:26	America/New_York	23	ATTEMPT				Inheritance	jInheritance3	1	2015-04-02 03:37:53	jInheritance3	4	1	CORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object										Single-KC		KC55			IS17Spring2015	17.28	1427946043	
1781	All Data	e83a94e58e27c9aacc024ac1514b3e1d	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:40:47	America/New_York	21	ATTEMPT				Inheritance	jInheritance4	1	2015-04-02 03:40:26	jInheritance4	1	1	CORRECT								ActualMethodParameter		AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		GenericObjectCreationStatement		IfElseStatement		ImportStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object						Single-KC		KC86			IS17Spring2015	25.05	1427946072	
1782	All Data	c727705013563d36f32c2fdbfe173393	Stu_e9b8fc70b4bc1d4ed537bfa5b54dbee9	22	2015-04-02 03:41:17	America/New_York	30	ATTEMPT				Inheritance	jInheritance5	1	2015-04-02 03:40:47	jInheritance5	1	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object												Single-KC		KC7			IS17Spring2015	147.28	1427946224	
